row_id,artist_id,genre_id,style_id,artist,genre,style,stratify_key
44621,101,4,12,william-merritt-chase,landscape,Impressionism,combo::william-merritt-chase||landscape||Impressionism
24120,35,2,23,francisco-goya,genre_painting,Romanticism,combo::francisco-goya||genre_painting||Romanticism
45916,86,6,9,lucian-freud,portrait,Expressionism,combo::lucian-freud||portrait||Expressionism
39180,33,2,21,thomas-eakins,genre_painting,Realism,combo::thomas-eakins||genre_painting||Realism
10170,14,4,24,nicholas-roerich,landscape,Symbolism,combo::nicholas-roerich||landscape||Symbolism
52572,118,9,10,ilya-mashkov,still_life,Fauvism,combo::ilya-mashkov||still_life||Fauvism
21373,103,6,17,hans-memling,portrait,Northern_Renaissance,combo::hans-memling||portrait||Northern_Renaissance
15779,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism
45163,101,6,12,william-merritt-chase,portrait,Impressionism,combo::william-merritt-chase||portrait||Impressionism
15171,7,3,23,gustave-dore,illustration,Romanticism,combo::gustave-dore||illustration||Romanticism
59237,42,4,12,alfred-sisley,landscape,Impressionism,combo::alfred-sisley||landscape||Impressionism
22600,38,7,8,fra-angelico,religious_painting,Early_Renaissance,combo::fra-angelico||religious_painting||Early_Renaissance
15359,19,10,3,raphael-kirchner,Unknown Genre,Art_Nouveau,combo::raphael-kirchner||Unknown Genre||Art_Nouveau
14718,22,8,21,vincent-van-gogh,sketch_and_study,Realism,combo::vincent-van-gogh||sketch_and_study||Realism
56931,103,7,17,hans-memling,religious_painting,Northern_Renaissance,combo::hans-memling||religious_painting||Northern_Renaissance
14245,9,4,23,ivan-aivazovsky,landscape,Romanticism,combo::ivan-aivazovsky||landscape||Romanticism
60013,57,4,21,valentin-serov,landscape,Realism,combo::valentin-serov||landscape||Realism
7992,8,6,21,ilya-repin,portrait,Realism,combo::ilya-repin||portrait||Realism
8853,1,6,3,boris-kustodiev,portrait,Art_Nouveau,combo::boris-kustodiev||portrait||Art_Nouveau
18197,25,6,17,albrecht-durer,portrait,Northern_Renaissance,combo::albrecht-durer||portrait||Northern_Renaissance
44578,58,7,11,pietro-perugino,religious_painting,High_Renaissance,combo::pietro-perugino||religious_painting||High_Renaissance
58745,102,4,21,aleksey-savrasov,landscape,Realism,combo::aleksey-savrasov||landscape||Realism
34607,90,2,21,nikolay-bogdanov-belsky,genre_painting,Realism,combo::nikolay-bogdanov-belsky||genre_painting||Realism
17106,16,4,20,paul-cezanne,landscape,Post_Impressionism,combo::paul-cezanne||landscape||Post_Impressionism
10387,20,4,4,rembrandt,landscape,Baroque,combo::rembrandt||landscape||Baroque
62298,56,8,21,vasily-polenov,sketch_and_study,Realism,combo::vasily-polenov||sketch_and_study||Realism
37791,61,7,4,bartolome-esteban-murillo,religious_painting,Baroque,combo::bartolome-esteban-murillo||religious_painting||Baroque
13604,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism
26168,36,6,9,edvard-munch,portrait,Expressionism,combo::edvard-munch||portrait||Expressionism
8448,14,10,3,nicholas-roerich,Unknown Genre,Art_Nouveau,combo::nicholas-roerich||Unknown Genre||Art_Nouveau
44164,23,7,17,hieronymus-bosch,religious_painting,Northern_Renaissance,combo::hieronymus-bosch||religious_painting||Northern_Renaissance
10218,8,6,21,ilya-repin,portrait,Realism,combo::ilya-repin||portrait||Realism
12779,14,10,3,nicholas-roerich,Unknown Genre,Art_Nouveau,combo::nicholas-roerich||Unknown Genre||Art_Nouveau
53935,49,2,12,joaquã­n-sorolla,genre_painting,Impressionism,combo::joaquã­n-sorolla||genre_painting||Impressionism
56735,66,7,24,odilon-redon,religious_painting,Symbolism,combo::odilon-redon||religious_painting||Symbolism
38799,49,1,12,joaquã­n-sorolla,cityscape,Impressionism,combo::joaquã­n-sorolla||cityscape||Impressionism
52828,35,2,23,francisco-goya,genre_painting,Romanticism,combo::francisco-goya||genre_painting||Romanticism
7222,25,8,17,albrecht-durer,sketch_and_study,Northern_Renaissance,combo::albrecht-durer||sketch_and_study||Northern_Renaissance
56775,55,7,21,james-tissot,religious_painting,Realism,combo::james-tissot||religious_painting||Realism
32681,89,6,3,felix-vallotton,portrait,Art_Nouveau,combo::felix-vallotton||portrait||Art_Nouveau
13749,3,1,12,childe-hassam,cityscape,Impressionism,combo::childe-hassam||cityscape||Impressionism
1326,12,2,15,marc-chagall,genre_painting,Naive_Art_Primitivism,combo::marc-chagall||genre_painting||Naive_Art_Primitivism
36420,60,2,12,ferdinand-hodler,genre_painting,Impressionism,style_artist::Impressionism||ferdinand-hodler
41299,53,4,12,arkhip-kuindzhi,landscape,Impressionism,combo::arkhip-kuindzhi||landscape||Impressionism
3783,25,6,17,albrecht-durer,portrait,Northern_Renaissance,combo::albrecht-durer||portrait||Northern_Renaissance
2282,1,8,21,boris-kustodiev,sketch_and_study,Realism,combo::boris-kustodiev||sketch_and_study||Realism
14505,22,8,21,vincent-van-gogh,sketch_and_study,Realism,combo::vincent-van-gogh||sketch_and_study||Realism
16742,14,10,24,nicholas-roerich,Unknown Genre,Symbolism,combo::nicholas-roerich||Unknown Genre||Symbolism
9964,11,10,12,john-singer-sargent,Unknown Genre,Impressionism,combo::john-singer-sargent||Unknown Genre||Impressionism
673,6,10,12,eugene-boudin,Unknown Genre,Impressionism,combo::eugene-boudin||Unknown Genre||Impressionism
63209,62,6,12,giovanni-boldini,portrait,Impressionism,combo::giovanni-boldini||portrait||Impressionism
25724,56,7,21,vasily-polenov,religious_painting,Realism,combo::vasily-polenov||religious_painting||Realism
10442,1,2,21,boris-kustodiev,genre_painting,Realism,combo::boris-kustodiev||genre_painting||Realism
15060,2,4,12,camille-pissarro,landscape,Impressionism,combo::camille-pissarro||landscape||Impressionism
10730,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism
5728,17,4,12,pierre-auguste-renoir,landscape,Impressionism,combo::pierre-auguste-renoir||landscape||Impressionism
29394,85,4,12,gustave-caillebotte,landscape,Impressionism,combo::gustave-caillebotte||landscape||Impressionism
2246,21,7,24,salvador-dali,religious_painting,Symbolism,combo::salvador-dali||religious_painting||Symbolism
27430,124,6,23,karl-bryullov,portrait,Romanticism,combo::karl-bryullov||portrait||Romanticism
28248,52,6,19,andy-warhol,portrait,Pop_Art,combo::andy-warhol||portrait||Pop_Art
17441,17,6,12,pierre-auguste-renoir,portrait,Impressionism,combo::pierre-auguste-renoir||portrait||Impressionism
12606,11,1,12,john-singer-sargent,cityscape,Impressionism,combo::john-singer-sargent||cityscape||Impressionism
49028,80,7,4,peter-paul-rubens,religious_painting,Baroque,combo::peter-paul-rubens||religious_painting||Baroque
3657,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
60887,76,4,3,ivan-bilibin,landscape,Art_Nouveau,combo::ivan-bilibin||landscape||Art_Nouveau
14651,22,10,20,vincent-van-gogh,Unknown Genre,Post_Impressionism,combo::vincent-van-gogh||Unknown Genre||Post_Impressionism
67209,68,0,5,gene-davis,abstract_painting,Color_Field_Painting,combo::gene-davis||abstract_painting||Color_Field_Painting
50420,50,2,20,jacek-malczewski,genre_painting,Post_Impressionism,style_artist::Post_Impressionism||jacek-malczewski
16525,14,4,24,nicholas-roerich,landscape,Symbolism,combo::nicholas-roerich||landscape||Symbolism
11098,20,7,4,rembrandt,religious_painting,Baroque,combo::rembrandt||religious_painting||Baroque
8585,13,10,24,martiros-saryan,Unknown Genre,Symbolism,combo::martiros-saryan||Unknown Genre||Symbolism
62369,66,8,24,odilon-redon,sketch_and_study,Symbolism,combo::odilon-redon||sketch_and_study||Symbolism
2693,22,8,20,vincent-van-gogh,sketch_and_study,Post_Impressionism,combo::vincent-van-gogh||sketch_and_study||Post_Impressionism
56680,38,7,8,fra-angelico,religious_painting,Early_Renaissance,combo::fra-angelico||religious_painting||Early_Renaissance
55737,87,7,11,michelangelo,religious_painting,High_Renaissance,combo::michelangelo||religious_painting||High_Renaissance
11598,9,4,23,ivan-aivazovsky,landscape,Romanticism,combo::ivan-aivazovsky||landscape||Romanticism
18430,5,2,12,edgar-degas,genre_painting,Impressionism,combo::edgar-degas||genre_painting||Impressionism
47686,55,6,12,james-tissot,portrait,Impressionism,combo::james-tissot||portrait||Impressionism
29061,59,1,20,pierre-bonnard,cityscape,Post_Impressionism,combo::pierre-bonnard||cityscape||Post_Impressionism
11283,2,2,12,camille-pissarro,genre_painting,Impressionism,combo::camille-pissarro||genre_painting||Impressionism
50596,52,6,19,andy-warhol,portrait,Pop_Art,combo::andy-warhol||portrait||Pop_Art
24661,71,8,20,henri-de-toulouse-lautrec,sketch_and_study,Post_Impressionism,combo::henri-de-toulouse-lautrec||sketch_and_study||Post_Impressionism
44696,80,6,4,peter-paul-rubens,portrait,Baroque,combo::peter-paul-rubens||portrait||Baroque
15557,21,10,0,salvador-dali,Unknown Genre,Abstract_Expressionism,combo::salvador-dali||Unknown Genre||Abstract_Expressionism
13959,6,4,21,eugene-boudin,landscape,Realism,combo::eugene-boudin||landscape||Realism
50398,42,4,12,alfred-sisley,landscape,Impressionism,combo::alfred-sisley||landscape||Impressionism
61486,79,9,12,edouard-manet,still_life,Impressionism,combo::edouard-manet||still_life||Impressionism
51893,39,4,12,maxime-maufra,landscape,Impressionism,combo::maxime-maufra||landscape||Impressionism
44810,115,4,15,raoul-dufy,landscape,Naive_Art_Primitivism,combo::raoul-dufy||landscape||Naive_Art_Primitivism
18401,5,5,12,edgar-degas,nude_painting,Impressionism,combo::edgar-degas||nude_painting||Impressionism
44031,43,6,12,mary-cassatt,portrait,Impressionism,combo::mary-cassatt||portrait||Impressionism
13299,4,4,12,claude-monet,landscape,Impressionism,combo::claude-monet||landscape||Impressionism
6496,19,10,3,raphael-kirchner,Unknown Genre,Art_Nouveau,combo::raphael-kirchner||Unknown Genre||Art_Nouveau
9864,22,2,21,vincent-van-gogh,genre_painting,Realism,combo::vincent-van-gogh||genre_painting||Realism
24230,77,6,13,titian,portrait,Mannerism_Late_Renaissance,combo::titian||portrait||Mannerism_Late_Renaissance
16342,14,2,24,nicholas-roerich,genre_painting,Symbolism,combo::nicholas-roerich||genre_painting||Symbolism
12558,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism
19616,43,2,12,mary-cassatt,genre_painting,Impressionism,combo::mary-cassatt||genre_painting||Impressionism
2945,22,1,20,vincent-van-gogh,cityscape,Post_Impressionism,combo::vincent-van-gogh||cityscape||Post_Impressionism
18721,18,4,20,pyotr-konchalovsky,landscape,Post_Impressionism,combo::pyotr-konchalovsky||landscape||Post_Impressionism
45891,77,7,13,titian,religious_painting,Mannerism_Late_Renaissance,combo::titian||religious_painting||Mannerism_Late_Renaissance
20325,45,7,15,fernando-botero,religious_painting,Naive_Art_Primitivism,combo::fernando-botero||religious_painting||Naive_Art_Primitivism
58450,78,1,20,maurice-prendergast,cityscape,Post_Impressionism,combo::maurice-prendergast||cityscape||Post_Impressionism
17917,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
34639,59,2,20,pierre-bonnard,genre_painting,Post_Impressionism,combo::pierre-bonnard||genre_painting||Post_Impressionism
46556,46,8,3,zinaida-serebriakova,sketch_and_study,Art_Nouveau,combo::zinaida-serebriakova||sketch_and_study||Art_Nouveau
36534,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism
17328,17,10,12,pierre-auguste-renoir,Unknown Genre,Impressionism,combo::pierre-auguste-renoir||Unknown Genre||Impressionism
16559,14,4,24,nicholas-roerich,landscape,Symbolism,combo::nicholas-roerich||landscape||Symbolism
11597,22,4,20,vincent-van-gogh,landscape,Post_Impressionism,combo::vincent-van-gogh||landscape||Post_Impressionism
43219,38,7,8,fra-angelico,religious_painting,Early_Renaissance,combo::fra-angelico||religious_painting||Early_Renaissance
14913,2,4,12,camille-pissarro,landscape,Impressionism,combo::camille-pissarro||landscape||Impressionism
8309,3,2,12,childe-hassam,genre_painting,Impressionism,combo::childe-hassam||genre_painting||Impressionism
13955,6,2,12,eugene-boudin,genre_painting,Impressionism,combo::eugene-boudin||genre_painting||Impressionism
25045,98,5,9,ernst-ludwig-kirchner,nude_painting,Expressionism,combo::ernst-ludwig-kirchner||nude_painting||Expressionism
17019,16,6,23,paul-cezanne,portrait,Romanticism,combo::paul-cezanne||portrait||Romanticism
51375,35,2,23,francisco-goya,genre_painting,Romanticism,combo::francisco-goya||genre_painting||Romanticism
58744,44,4,20,gustave-loiseau,landscape,Post_Impressionism,combo::gustave-loiseau||landscape||Post_Impressionism
11782,14,2,24,nicholas-roerich,genre_painting,Symbolism,combo::nicholas-roerich||genre_painting||Symbolism
66121,109,6,20,theo-van-rysselberghe,portrait,Post_Impressionism,combo::theo-van-rysselberghe||portrait||Post_Impressionism
14182,9,4,23,ivan-aivazovsky,landscape,Romanticism,combo::ivan-aivazovsky||landscape||Romanticism
49390,94,4,24,konstantin-somov,landscape,Symbolism,combo::konstantin-somov||landscape||Symbolism
48469,30,4,12,paul-gauguin,landscape,Impressionism,combo::paul-gauguin||landscape||Impressionism
7000,14,10,24,nicholas-roerich,Unknown Genre,Symbolism,combo::nicholas-roerich||Unknown Genre||Symbolism
37573,68,0,5,gene-davis,abstract_painting,Color_Field_Painting,combo::gene-davis||abstract_painting||Color_Field_Painting
4269,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
2112,17,6,12,pierre-auguste-renoir,portrait,Impressionism,combo::pierre-auguste-renoir||portrait||Impressionism
27689,84,8,24,kuzma-petrov-vodkin,sketch_and_study,Symbolism,combo::kuzma-petrov-vodkin||sketch_and_study||Symbolism
50032,89,6,3,felix-vallotton,portrait,Art_Nouveau,combo::felix-vallotton||portrait||Art_Nouveau
4387,25,6,17,albrecht-durer,portrait,Northern_Renaissance,combo::albrecht-durer||portrait||Northern_Renaissance
26284,74,4,21,camille-corot,landscape,Realism,combo::camille-corot||landscape||Realism
62164,102,8,21,aleksey-savrasov,sketch_and_study,Realism,combo::aleksey-savrasov||sketch_and_study||Realism
62241,28,8,7,juan-gris,sketch_and_study,Cubism,style_artist::Cubism||juan-gris
50304,115,2,20,raoul-dufy,genre_painting,Post_Impressionism,combo::raoul-dufy||genre_painting||Post_Impressionism
50544,38,7,8,fra-angelico,religious_painting,Early_Renaissance,combo::fra-angelico||religious_painting||Early_Renaissance
17456,17,4,21,pierre-auguste-renoir,landscape,Realism,combo::pierre-auguste-renoir||landscape||Realism
31559,48,4,21,isaac-levitan,landscape,Realism,combo::isaac-levitan||landscape||Realism
1778,3,4,12,childe-hassam,landscape,Impressionism,combo::childe-hassam||landscape||Impressionism
25776,127,7,23,eugene-delacroix,religious_painting,Romanticism,combo::eugene-delacroix||religious_painting||Romanticism
8631,22,4,21,vincent-van-gogh,landscape,Realism,combo::vincent-van-gogh||landscape||Realism
64929,45,6,15,fernando-botero,portrait,Naive_Art_Primitivism,combo::fernando-botero||portrait||Naive_Art_Primitivism
22742,27,0,5,sam-francis,abstract_painting,Color_Field_Painting,combo::sam-francis||abstract_painting||Color_Field_Painting
14610,22,10,20,vincent-van-gogh,Unknown Genre,Post_Impressionism,combo::vincent-van-gogh||Unknown Genre||Post_Impressionism
26255,58,7,11,pietro-perugino,religious_painting,High_Renaissance,combo::pietro-perugino||religious_painting||High_Renaissance
57707,32,1,3,egon-schiele,cityscape,Art_Nouveau,combo::egon-schiele||cityscape||Art_Nouveau
9391,15,5,7,pablo-picasso,nude_painting,Cubism,combo::pablo-picasso||nude_painting||Cubism
3799,19,10,3,raphael-kirchner,Unknown Genre,Art_Nouveau,combo::raphael-kirchner||Unknown Genre||Art_Nouveau
10168,3,1,12,childe-hassam,cityscape,Impressionism,combo::childe-hassam||cityscape||Impressionism
21351,77,6,13,titian,portrait,Mannerism_Late_Renaissance,combo::titian||portrait||Mannerism_Late_Renaissance
33157,107,5,21,gustave-courbet,nude_painting,Realism,combo::gustave-courbet||nude_painting||Realism
21501,98,8,9,ernst-ludwig-kirchner,sketch_and_study,Expressionism,combo::ernst-ludwig-kirchner||sketch_and_study||Expressionism
2009,15,6,7,pablo-picasso,portrait,Cubism,combo::pablo-picasso||portrait||Cubism
66044,62,6,21,giovanni-boldini,portrait,Realism,combo::giovanni-boldini||portrait||Realism
13227,1,10,3,boris-kustodiev,Unknown Genre,Art_Nouveau,combo::boris-kustodiev||Unknown Genre||Art_Nouveau
16604,14,2,24,nicholas-roerich,genre_painting,Symbolism,combo::nicholas-roerich||genre_painting||Symbolism
50969,45,9,15,fernando-botero,still_life,Naive_Art_Primitivism,combo::fernando-botero||still_life||Naive_Art_Primitivism
45566,96,2,23,sir-lawrence-alma-tadema,genre_painting,Romanticism,combo::sir-lawrence-alma-tadema||genre_painting||Romanticism
15811,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism
29295,24,8,11,leonardo-da-vinci,sketch_and_study,High_Renaissance,combo::leonardo-da-vinci||sketch_and_study||High_Renaissance
57213,107,5,21,gustave-courbet,nude_painting,Realism,combo::gustave-courbet||nude_painting||Realism
15487,21,9,20,salvador-dali,still_life,Post_Impressionism,combo::salvador-dali||still_life||Post_Impressionism
39823,56,4,21,vasily-polenov,landscape,Realism,combo::vasily-polenov||landscape||Realism
855,19,6,3,raphael-kirchner,portrait,Art_Nouveau,combo::raphael-kirchner||portrait||Art_Nouveau
5131,22,2,20,vincent-van-gogh,genre_painting,Post_Impressionism,combo::vincent-van-gogh||genre_painting||Post_Impressionism
2903,4,10,12,claude-monet,Unknown Genre,Impressionism,combo::claude-monet||Unknown Genre||Impressionism
49522,26,1,20,edouard-cortes,cityscape,Post_Impressionism,combo::edouard-cortes||cityscape||Post_Impressionism
11680,22,4,20,vincent-van-gogh,landscape,Post_Impressionism,combo::vincent-van-gogh||landscape||Post_Impressionism
34969,29,6,17,lucas-cranach-the-elder,portrait,Northern_Renaissance,combo::lucas-cranach-the-elder||portrait||Northern_Renaissance
13791,3,5,12,childe-hassam,nude_painting,Impressionism,combo::childe-hassam||nude_painting||Impressionism
8575,8,6,21,ilya-repin,portrait,Realism,combo::ilya-repin||portrait||Realism
59663,30,4,12,paul-gauguin,landscape,Impressionism,combo::paul-gauguin||landscape||Impressionism
48113,57,6,12,valentin-serov,portrait,Impressionism,combo::valentin-serov||portrait||Impressionism
51880,65,6,21,vasily-perov,portrait,Realism,combo::vasily-perov||portrait||Realism
18732,18,10,20,pyotr-konchalovsky,Unknown Genre,Post_Impressionism,combo::pyotr-konchalovsky||Unknown Genre||Post_Impressionism
34424,126,6,22,thomas-gainsborough,portrait,Rococo,combo::thomas-gainsborough||portrait||Rococo
57345,104,5,9,amedeo-modigliani,nude_painting,Expressionism,combo::amedeo-modigliani||nude_painting||Expressionism
33508,99,2,24,mikhail-vrubel,genre_painting,Symbolism,combo::mikhail-vrubel||genre_painting||Symbolism
37083,123,5,24,james-mcneill-whistler,nude_painting,Symbolism,combo::james-mcneill-whistler||nude_painting||Symbolism
953,22,6,21,vincent-van-gogh,portrait,Realism,combo::vincent-van-gogh||portrait||Realism
26008,61,7,4,bartolome-esteban-murillo,religious_painting,Baroque,combo::bartolome-esteban-murillo||religious_painting||Baroque
56929,82,7,13,paolo-veronese,religious_painting,Mannerism_Late_Renaissance,combo::paolo-veronese||religious_painting||Mannerism_Late_Renaissance
23429,37,3,0,henri-matisse,illustration,Abstract_Expressionism,combo::henri-matisse||illustration||Abstract_Expressionism
3720,12,1,15,marc-chagall,cityscape,Naive_Art_Primitivism,combo::marc-chagall||cityscape||Naive_Art_Primitivism
1325,12,10,15,marc-chagall,Unknown Genre,Naive_Art_Primitivism,combo::marc-chagall||Unknown Genre||Naive_Art_Primitivism
34796,51,2,12,berthe-morisot,genre_painting,Impressionism,combo::berthe-morisot||genre_painting||Impressionism
20783,42,4,12,alfred-sisley,landscape,Impressionism,combo::alfred-sisley||landscape||Impressionism
49172,78,4,12,maurice-prendergast,landscape,Impressionism,combo::maurice-prendergast||landscape||Impressionism
2178,3,2,12,childe-hassam,genre_painting,Impressionism,combo::childe-hassam||genre_painting||Impressionism
35468,97,4,21,vasily-vereshchagin,landscape,Realism,combo::vasily-vereshchagin||landscape||Realism
66089,101,6,12,william-merritt-chase,portrait,Impressionism,combo::william-merritt-chase||portrait||Impressionism
14058,6,2,12,eugene-boudin,genre_painting,Impressionism,combo::eugene-boudin||genre_painting||Impressionism
13472,4,4,12,claude-monet,landscape,Impressionism,combo::claude-monet||landscape||Impressionism
6065,19,2,3,raphael-kirchner,genre_painting,Art_Nouveau,combo::raphael-kirchner||genre_painting||Art_Nouveau
4285,22,2,20,vincent-van-gogh,genre_painting,Post_Impressionism,combo::vincent-van-gogh||genre_painting||Post_Impressionism
16865,1,2,12,boris-kustodiev,genre_painting,Impressionism,combo::boris-kustodiev||genre_painting||Impressionism
12571,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
40910,86,5,9,lucian-freud,nude_painting,Expressionism,combo::lucian-freud||nude_painting||Expressionism
14437,22,8,21,vincent-van-gogh,sketch_and_study,Realism,combo::vincent-van-gogh||sketch_and_study||Realism
6546,20,7,4,rembrandt,religious_painting,Baroque,combo::rembrandt||religious_painting||Baroque
3864,22,8,21,vincent-van-gogh,sketch_and_study,Realism,combo::vincent-van-gogh||sketch_and_study||Realism
6401,21,7,24,salvador-dali,religious_painting,Symbolism,combo::salvador-dali||religious_painting||Symbolism
56033,23,7,17,hieronymus-bosch,religious_painting,Northern_Renaissance,combo::hieronymus-bosch||religious_painting||Northern_Renaissance
19153,52,9,19,andy-warhol,still_life,Pop_Art,combo::andy-warhol||still_life||Pop_Art
32611,76,3,3,ivan-bilibin,illustration,Art_Nouveau,combo::ivan-bilibin||illustration||Art_Nouveau
57931,44,1,20,gustave-loiseau,cityscape,Post_Impressionism,combo::gustave-loiseau||cityscape||Post_Impressionism
37631,112,2,21,koloman-moser,genre_painting,Realism,style_artist::Realism||koloman-moser
50412,102,4,21,aleksey-savrasov,landscape,Realism,combo::aleksey-savrasov||landscape||Realism
7519,11,1,12,john-singer-sargent,cityscape,Impressionism,combo::john-singer-sargent||cityscape||Impressionism
21660,82,7,13,paolo-veronese,religious_painting,Mannerism_Late_Renaissance,combo::paolo-veronese||religious_painting||Mannerism_Late_Renaissance
48148,49,2,12,joaquã­n-sorolla,genre_painting,Impressionism,combo::joaquã­n-sorolla||genre_painting||Impressionism
12527,5,2,12,edgar-degas,genre_painting,Impressionism,combo::edgar-degas||genre_painting||Impressionism
56208,58,7,8,pietro-perugino,religious_painting,Early_Renaissance,combo::pietro-perugino||religious_painting||Early_Renaissance
49142,58,7,11,pietro-perugino,religious_painting,High_Renaissance,combo::pietro-perugino||religious_painting||High_Renaissance
509,6,2,12,eugene-boudin,genre_painting,Impressionism,combo::eugene-boudin||genre_painting||Impressionism
47065,23,8,17,hieronymus-bosch,sketch_and_study,Northern_Renaissance,combo::hieronymus-bosch||sketch_and_study||Northern_Renaissance
37582,87,5,11,michelangelo,nude_painting,High_Renaissance,combo::michelangelo||nude_painting||High_Renaissance
48968,84,6,24,kuzma-petrov-vodkin,portrait,Symbolism,combo::kuzma-petrov-vodkin||portrait||Symbolism
39832,42,4,12,alfred-sisley,landscape,Impressionism,combo::alfred-sisley||landscape||Impressionism
36403,67,6,13,tintoretto,portrait,Mannerism_Late_Renaissance,combo::tintoretto||portrait||Mannerism_Late_Renaissance
19085,33,2,21,thomas-eakins,genre_painting,Realism,combo::thomas-eakins||genre_painting||Realism
5082,3,4,12,childe-hassam,landscape,Impressionism,combo::childe-hassam||landscape||Impressionism
15272,7,7,23,gustave-dore,religious_painting,Romanticism,combo::gustave-dore||religious_painting||Romanticism
25738,48,4,21,isaac-levitan,landscape,Realism,combo::isaac-levitan||landscape||Realism
10501,13,2,9,martiros-saryan,genre_painting,Expressionism,combo::martiros-saryan||genre_painting||Expressionism
7133,4,4,12,claude-monet,landscape,Impressionism,combo::claude-monet||landscape||Impressionism
9725,14,10,3,nicholas-roerich,Unknown Genre,Art_Nouveau,combo::nicholas-roerich||Unknown Genre||Art_Nouveau
57005,58,7,8,pietro-perugino,religious_painting,Early_Renaissance,combo::pietro-perugino||religious_painting||Early_Renaissance
12064,14,7,3,nicholas-roerich,religious_painting,Art_Nouveau,combo::nicholas-roerich||religious_painting||Art_Nouveau
43538,104,6,9,amedeo-modigliani,portrait,Expressionism,combo::amedeo-modigliani||portrait||Expressionism
34068,104,6,9,amedeo-modigliani,portrait,Expressionism,combo::amedeo-modigliani||portrait||Expressionism
14091,9,10,23,ivan-aivazovsky,Unknown Genre,Romanticism,combo::ivan-aivazovsky||Unknown Genre||Romanticism
22013,45,2,15,fernando-botero,genre_painting,Naive_Art_Primitivism,combo::fernando-botero||genre_painting||Naive_Art_Primitivism
2677,5,8,12,edgar-degas,sketch_and_study,Impressionism,combo::edgar-degas||sketch_and_study||Impressionism
42380,117,6,17,hans-holbein-the-younger,portrait,Northern_Renaissance,combo::hans-holbein-the-younger||portrait||Northern_Renaissance
34625,116,6,4,frans-hals,portrait,Baroque,combo::frans-hals||portrait||Baroque
5477,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
9910,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism
26058,99,3,24,mikhail-vrubel,illustration,Symbolism,combo::mikhail-vrubel||illustration||Symbolism
64674,105,6,21,ivan-kramskoy,portrait,Realism,combo::ivan-kramskoy||portrait||Realism
29438,93,2,15,fernand-leger,genre_painting,Naive_Art_Primitivism,combo::fernand-leger||genre_painting||Naive_Art_Primitivism
11273,4,4,12,claude-monet,landscape,Impressionism,combo::claude-monet||landscape||Impressionism
57735,115,1,20,raoul-dufy,cityscape,Post_Impressionism,combo::raoul-dufy||cityscape||Post_Impressionism
12582,14,4,24,nicholas-roerich,landscape,Symbolism,combo::nicholas-roerich||landscape||Symbolism
37961,59,2,20,pierre-bonnard,genre_painting,Post_Impressionism,combo::pierre-bonnard||genre_painting||Post_Impressionism
17637,20,7,4,rembrandt,religious_painting,Baroque,combo::rembrandt||religious_painting||Baroque
6003,5,2,12,edgar-degas,genre_painting,Impressionism,combo::edgar-degas||genre_painting||Impressionism
22765,93,2,7,fernand-leger,genre_painting,Cubism,combo::fernand-leger||genre_painting||Cubism
10543,14,10,3,nicholas-roerich,Unknown Genre,Art_Nouveau,combo::nicholas-roerich||Unknown Genre||Art_Nouveau
18117,25,7,17,albrecht-durer,religious_painting,Northern_Renaissance,combo::albrecht-durer||religious_painting||Northern_Renaissance
24560,104,6,9,amedeo-modigliani,portrait,Expressionism,combo::amedeo-modigliani||portrait||Expressionism
34136,78,2,20,maurice-prendergast,genre_painting,Post_Impressionism,combo::maurice-prendergast||genre_painting||Post_Impressionism
50128,61,2,4,bartolome-esteban-murillo,genre_painting,Baroque,combo::bartolome-esteban-murillo||genre_painting||Baroque
9054,15,6,15,pablo-picasso,portrait,Naive_Art_Primitivism,combo::pablo-picasso||portrait||Naive_Art_Primitivism
17834,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
6267,20,10,4,rembrandt,Unknown Genre,Baroque,combo::rembrandt||Unknown Genre||Baroque
15948,13,10,20,martiros-saryan,Unknown Genre,Post_Impressionism,combo::martiros-saryan||Unknown Genre||Post_Impressionism
56427,55,7,24,james-tissot,religious_painting,Symbolism,combo::james-tissot||religious_painting||Symbolism
47382,87,8,11,michelangelo,sketch_and_study,High_Renaissance,combo::michelangelo||sketch_and_study||High_Renaissance
